language_code,language_name,tmdbId
ja,日本語,46043
en,English,333385
en,English,212270
en,English,3938
en,English,93212
en,English,41568
en,English,136585
en,English,207680
en,English,346494
en,English,337085
en,English,332704
en,English,336850
iu,,230235
en,English,230235
en,English,42606
fi,suomi,388237
en,English,320048
it,Italiano,88665
en,English,113752
ta,தமிழ்,369834
en,English,41988
en,English,347689
en,English,339984
en,English,379925
en,English,347881
en,English,292010
en,English,54008
ru,Pусский,278717
de,Deutsch,209266
en,English,209266
fr,Français,209266
ar,العربية,209266
en,English,67852
ro,Română,67852
ru,Pусский,67852
es,Español,326649
de,Deutsch,5728
fr,Français,12422
de,Deutsch,130544
it,Italiano,130544
de,Deutsch,63065
en,English,291189
fa,فارسی,375012
tr,Türkçe,312849
en,English,273912
it,Italiano,287719
es,Español,63004
en,English,52488
en,English,43093
en,English,376311
pt,Português,376311
en,English,315664
tr,Türkçe,49834
el,ελληνικά,24258
el,ελληνικά,47683
el,ελληνικά,258800
el,ελληνικά,163018
ar,العربية,377799
fr,Français,377799
el,ελληνικά,163791
el,ελληνικά,64674
el,ελληνικά,374021
el,ελληνικά,379508
el,ελληνικά,47247
el,ελληνικά,48125
el,ελληνικά,167021
en,English,38404
en,English,71921
en,English,143839
en,English,365805
fr,Français,72278
ja,日本語,83907
en,English,110468
fr,Français,329815
de,Deutsch,12781
en,English,63317
en,English,272160
de,Deutsch,226693
en,English,226693
ru,Pусский,370902
de,Deutsch,47845
en,English,224951
en,English,242546
de,Deutsch,242546
ja,日本語,242546
es,Español,242546
de,Deutsch,300403
fr,Français,300403
it,Italiano,300403
en,English,300403
en,English,228109
en,English,302688
en,English,327528
fr,Français,367108
hi,हिन्दी,357706
ta,தமிழ்,357706
en,English,208091
ja,日本語,136366
en,English,384205
pt,Português,314029
it,Italiano,38706
en,English,18188
en,English,46776
en,English,58559
en,English,378137
en,English,387054
en,English,42291
ko,한국어/조선말,31184
en,English,359440
en,English,297806
en,English,186759
da,Dansk,356326
en,English,153397
en,English,40208
en,English,342521
mk,,337758
en,English,334922
is,Íslenska,334922
pl,Polski,375742
en,English,336011
en,English,290825
fr,Français,290825
de,Deutsch,290825
he,עִבְרִית,239103
de,Deutsch,239103
pl,Polski,239103
yi,,239103
en,English,157005
it,Italiano,48613
nl,Nederlands,333663
en,English,333663
pt,Português,333663
ru,Pусский,250852
en,English,250852
en,English,201729
ru,Pусский,201729
en,English,154786
fr,Français,154786
en,English,82151
en,English,97399
en,English,123680
en,English,34158
es,Español,34158
en,English,214170
de,Deutsch,341745
en,English,122544
en,English,296360
en,English,257044
fr,Français,44256
fr,Français,186991
en,English,254952
en,English,259014
en,English,347848
ja,日本語,239367
en,English,60410
en,English,33419
it,Italiano,33419
ru,Pусский,76746
en,English,36818
en,English,242631
en,English,134238
en,English,207178
en,English,85231
en,English,75510
en,English,122325
fr,Français,122325
en,English,249969
ja,日本語,66060
en,English,372691
en,English,178447
en,English,86497
ru,Pусский,376716
en,English,383535
en,English,90110
gn,,365002
es,Español,365002
fr,Français,68048
en,English,68048
en,English,261899
no,Norsk,261112
cs,Český,16017
da,Dansk,16017
en,English,16017
en,English,295627
en,English,202831
en,English,50942
en,English,271664
en,English,379291
en,English,338913
en,English,251220
es,Español,204506
en,English,387893
fr,Français,109261
en,English,287717
fr,Français,287717
de,Deutsch,287717
en,English,45103
ru,Pусский,27923
ru,Pусский,74705
en,English,334629
ru,Pусский,246415
en,English,246415
pt,Português,255548
ru,Pусский,125531
ru,Pусский,163042
uk,Український,163042
es,Español,177714
hu,Magyar,131027
ka,ქართული,83234
fr,Français,78476
en,English,239804
en,English,292081
en,English,267579
es,Español,267579
ko,한국어/조선말,5252
ko,한국어/조선말,67089
en,English,182950
en,English,356325
de,Deutsch,114242
en,English,304878
de,Deutsch,304878
en,English,357096
en,English,116500
en,English,45960
en,English,121848
en,English,81670
fr,Français,64239
es,Español,64239
de,Deutsch,12607
zh,普通话,187422
zh,普通话,64307
zh,普通话,66730
en,English,193459
en,English,373349
ar,العربية,344170
en,English,344170
en,English,110299
en,English,59895
en,English,36799
en,English,224162
en,English,85232
en,English,95037
en,English,118517
en,English,33486
en,English,33484
en,English,36704
en,English,36706
en,English,179103
ja,日本語,296071
ru,Pусский,380808
de,Deutsch,380808
en,English,380808
fa,فارسی,380808
fr,Français,380808
en,English,295699
hi,हिन्दी,21571
hi,हिन्दी,161816
en,English,19083
en,English,72912
en,English,369557
en,English,336775
en,English,340627
fr,Français,75733
en,English,82100
ko,한국어/조선말,40211
en,English,362541
en,English,123337
pt,Português,58517
fr,Français,25451
en,English,25451
en,English,185289
en,English,184328
en,English,185273
en,English,187516
en,English,156603
en,English,180819
en,English,252916
en,English,115706
en,English,192371
en,English,116160
en,English,107966
en,English,174195
en,English,116190
en,English,70313
en,English,144852
en,English,193435
en,English,178569
en,English,177234
en,English,230182
hi,हिन्दी,358893
en,English,354220
en,English,347850
fr,Français,142023
en,English,351065
pt,Português,351065
en,English,331985
en,English,298165
de,Deutsch,334362
el,ελληνικά,334362
en,English,203890
hi,हिन्दी,25803
en,English,25803
xx,No Language,276828
xx,No Language,240636
pl,Polski,240636
en,English,317213
fr,Français,195030
en,English,369373
en,English,109907
hi,हिन्दी,109907
hi,हिन्दी,282346
ca,Català,116312
es,Español,116312
en,English,352166
xx,No Language,144686
en,English,53202
en,English,142914
en,English,370755
en,English,290595
en,English,325133
en,English,224944
en,English,158928
en,English,86239
en,English,26829
en,English,70151
en,English,388910
en,English,29487
en,English,29490
en,English,29829
en,English,46196
en,English,206099
en,English,29390
en,English,29398
en,English,300769
en,English,118534
en,English,369168
en,English,355925
en,English,252674
en,English,327674
en,English,356300
ja,日本語,101733
en,English,40043
bn,বাংলা,90843
en,English,57173
es,Español,102909
en,English,332748
en,English,301608
en,English,173327
ta,தமிழ்,68016
en,English,81030
ta,தமிழ்,372226
te,తెలుగు,372226
es,Español,297393
en,English,297393
en,English,376570
en,English,121983
en,English,285869
en,English,32202
en,English,308063
ms,Bahasa melayu,277690
en,English,61908
en,English,42362
en,English,343112
fr,Français,374465
en,English,318553
zh,普通话,237811
en,English,15803
xx,No Language,144651
en,English,113217
en,English,57656
en,English,18597
en,English,19499
en,English,24784
en,English,79483
en,English,238177
en,English,204344
en,English,26768
en,English,354924
pt,Português,254439
xx,No Language,96186
zh,普通话,52854
hu,Magyar,227077
en,English,348390
en,English,235046
en,English,301056
fr,Français,301056
tl,,67174
en,English,99374
fr,Français,166660
en,English,255388
pl,Polski,56078
en,English,51505
en,English,244852
es,Español,270909
en,English,117023
en,English,101320
en,English,217324
en,English,377170
en,English,130098
vi,Tiếng Việt,364810
en,English,85613
en,English,110282
en,English,341366
it,Italiano,341366
ne,,341366
en,English,352372
cn,广州话 / 廣州話,39857
en,English,39857
en,English,339994
pt,Português,194853
pt,Português,178032
pt,Português,146904
pt,Português,146075
pt,Português,86234
ja,日本語,135335
en,English,297421
en,English,170194
en,English,153161
en,English,153165
en,English,85540
en,English,153169
en,English,336121
cs,Český,80094
da,Dansk,335578
en,English,335578
de,Deutsch,335578
en,English,342165
pl,Polski,117483
en,English,392418
de,Deutsch,197175
ar,العربية,355230
en,English,355230
hi,हिन्दी,355230
es,Español,355230
en,English,332739
en,English,317954
ja,日本語,107641
de,Deutsch,122270
ru,Pусский,3102
ru,Pусский,62729
en,English,261684
en,English,126418
en,English,230284
en,English,184824
en,English,182899
en,English,183827
en,English,335498
en,English,255733
en,English,101715
en,English,112558
en,English,356090
fi,suomi,356090
fr,Français,356090
sv,svenska,87992
en,English,54440
en,English,340187
ja,日本語,328594
es,Español,298032
en,English,298032
en,English,347097
ru,Pусский,47851
en,English,333356
en,English,324320
ru,Pусский,71336
ja,日本語,23154
ja,日本語,212156
it,Italiano,100288
pt,Português,29009
pt,Português,23854
en,English,62132
fr,Français,62132
en,English,333123
en,English,39899
en,English,3941
hi,हिन्दी,377985
de,Deutsch,1659
de,Deutsch,1652
de,Deutsch,1655
de,Deutsch,279090
fr,Français,348025
es,Español,56948
sa,,353326
en,English,353326
ta,தமிழ்,353326
sv,svenska,361841
en,English,366901
en,English,161143
en,English,85693
en,English,385750
en,English,385738
en,English,305342
en,English,333092
en,English,77786
de,Deutsch,77786
en,English,19459
de,Deutsch,9657
de,Deutsch,9252
de,Deutsch,9379
de,Deutsch,36137
en,English,345874
fr,Français,345874
hr,Hrvatski,165463
de,Deutsch,165463
en,English,56429
en,English,239091
en,English,45232
en,English,7237
en,English,62880
en,English,332283
mr,,103073
hi,हिन्दी,103073
en,English,58792
it,Italiano,375572
ko,한국어/조선말,51393
en,English,102444
en,English,114394
en,English,168616
is,Íslenska,168616
ja,日本語,37048
ja,日本語,60964
en,English,303858
en,English,106729
ja,日本語,47747
ja,日本語,363354
ja,日本語,229113
ja,日本語,138827
en,English,28452
es,Español,28452
en,English,34036
es,Español,34036
fr,Français,82394
de,Deutsch,82394
es,Español,16916
en,English,322240
en,English,84907
es,Español,98959
en,English,51298
es,Español,83266
en,English,206630
en,English,202637
en,English,39704
ja,日本語,89458
tr,Türkçe,50025
en,English,356298
en,English,326423
es,Español,362478
en,English,362478
en,English,330483
ru,Pусский,205588
en,English,205588
fr,Français,205588
en,English,44698
en,English,99846
en,English,31124
en,English,28757
el,ελληνικά,378483
cs,Český,158947
sk,Slovenčina,158947
en,English,391899
en,English,127380
en,English,35759
en,English,140652
en,English,320639
en,English,220515
fr,Français,220515
hr,Hrvatski,142611
en,English,142611
sr,Srpski,142611
sl,Slovenščina,142611
en,English,323676
ko,한국어/조선말,99513
it,Italiano,381341
ru,Pусский,79594
en,English,333669
fr,Français,333669
ta,தமிழ்,387252
zh,普通话,137400
hi,हिन्दी,381298
zh,普通话,362682
en,English,316152
de,Deutsch,316152
en,English,153518
en,English,358644
ja,日本語,297186
en,English,344593
ko,한국어/조선말,306598
es,Español,15088
en,English,21343
en,English,373072
ru,Pусский,20898
ru,Pусский,71103
en,English,76102
ja,日本語,327536
en,English,364088
en,English,86517
en,English,40080
en,English,76164
en,English,4457
en,English,122466
en,English,390777
en,English,376292
de,Deutsch,12696
en,English,391578
zh,普通话,391578
fi,suomi,392985
en,English,168055
fr,Français,168055
de,Deutsch,60809
en,English,60809
en,English,332411
en,English,22892
en,English,17174
en,English,127776
en,English,320586
en,English,384737
en,English,94170
fr,Français,156326
en,English,53050
en,English,131673
en,English,234868
en,English,41368
en,English,76081
en,English,25603
en,English,79137
en,English,23270
en,English,347938
fr,Français,26691
en,English,69150
en,English,83295
ko,한국어/조선말,153423
de,Deutsch,176321
ta,தமிழ்,23767
ta,தமிழ்,188540
ta,தமிழ்,300983
ta,தமிழ்,76788
ta,தமிழ்,362150
ta,தமிழ்,280165
ta,தமிழ்,330418
ta,தமிழ்,330399
ta,தமிழ்,320910
es,Español,394374
es,Español,82999
ta,தமிழ்,363178
ta,தமிழ்,247504
ta,தமிழ்,63964
ta,தமிழ்,79354
hi,हिन्दी,223365
ta,தமிழ்,223365
te,తెలుగు,223365
ta,தமிழ்,69428
ta,தமிழ்,69417
ta,தமிழ்,69401
ta,தமிழ்,69399
ta,தமிழ்,69427
ta,தமிழ்,69404
ta,தமிழ்,69422
ta,தமிழ்,69423
it,Italiano,113332
en,English,117024
en,English,51059
ko,한국어/조선말,101766
ko,한국어/조선말,35010
ko,한국어/조선말,38983
en,English,266102
he,עִבְרִית,13521
he,עִבְרִית,13520
de,Deutsch,41628
en,English,41628
es,Español,244449
en,English,244449
en,English,353069
en,English,109453
en,English,311667
de,Deutsch,7456
en,English,50451
zh,普通话,364324
en,English,72753
en,English,124108
en,English,17137
ja,日本語,51106
ja,日本語,34194
en,English,343972
en,English,302401
ja,日本語,21769
en,English,72823
ja,日本語,125513
en,English,92728
ja,日本語,155765
ja,日本語,28697
ja,日本語,31034
ja,日本語,125521
es,Español,82386
ja,日本語,82386
ja,日本語,36613
ja,日本語,68922
ja,日本語,125510
ja,日本語,41365
ja,日本語,35105
es,Español,14829
ja,日本語,14829
ja,日本語,39690
ja,日本語,34935
ja,日本語,25843
ja,日本語,48405
ja,日本語,277098
ja,日本語,34772
ja,日本語,86791
ja,日本語,31502
en,English,221317
ja,日本語,221317
en,English,355008
ja,日本語,52143
ja,日本語,44885
ja,日本語,131433
ja,日本語,203071
ja,日本語,87636
ja,日本語,134053
ja,日本語,155017
ja,日本語,294574
ja,日本語,160399
ja,日本語,53034
es,Español,53034
en,English,382885
ja,日本語,382885
ja,日本語,71449
ja,日本語,45330
en,English,45330
ja,日本語,71444
en,English,394661
ja,日本語,37629
ja,日本語,68828
ja,日本語,64784
ja,日本語,339749
en,English,358895
en,English,387889
en,English,390520
en,English,392891
it,Italiano,306523
fr,Français,305455
en,English,234004
en,English,44157
en,English,114521
en,English,25019
zh,普通话,97943
en,English,14263
en,English,323262
en,English,214187
nl,Nederlands,173587
fr,Français,104239
en,English,31472
en,English,73896
en,English,33224
de,Deutsch,9547
fr,Français,65887
fr,Français,210615
fr,Français,66187
fr,Français,271919
fr,Français,12266
sv,svenska,334889
el,ελληνικά,314076
en,English,257440
en,English,347945
en,English,300762
en,English,158903
en,English,39764
en,English,33827
en,English,59126
fr,Français,120268
de,Deutsch,120268
ru,Pусский,120268
en,English,184561
de,Deutsch,231540
zh,普通话,107248
es,Español,44804
fr,Français,35026
fr,Français,241004
en,English,144008
tr,Türkçe,46521
el,ελληνικά,46521
fr,Français,46521
ru,Pусский,75262
en,English,355890
zh,普通话,127259
zh,普通话,202515
en,English,386891
fr,Français,176915
ko,한국어/조선말,380254
de,Deutsch,208556
fr,Français,132166
zh,普通话,126234
ja,日本語,245917
de,Deutsch,257291
en,English,257291
en,English,63427
en,English,117034
en,English,66638
zh,普通话,206796
pt,Português,173443
eu,euskera,64834
es,Español,64834
it,Italiano,47096
ja,日本語,305815
it,Italiano,94709
de,Deutsch,119820
en,English,85516
en,English,35114
xx,No Language,35114
en,English,120872
pl,Polski,82027
ja,日本語,128396
en,English,324271
es,Español,299269
cn,广州话 / 廣州話,148380
ja,日本語,30
en,English,331501
en,English,63665
fa,فارسی,153779
tr,Türkçe,153779
en,English,372174
en,English,393877
ro,Română,224089
ro,Română,224079
en,English,224098
fr,Français,224098
ro,Română,224098
ro,Română,224063
ro,Română,224084
en,English,130436
zh,普通话,240968
zh,普通话,286120
en,English,245019
ko,한국어/조선말,54555
xx,No Language,94658
en,English,71772
vi,Tiếng Việt,261433
en,English,250434
de,Deutsch,106219
en,English,54316
fr,Français,80470
fr,Français,43102
ja,日本語,336026
en,English,315723
en,English,189498
fr,Français,18906
en,English,91556
sq,shqip,348673
da,Dansk,348673
en,English,348673
fr,Français,348673
es,Español,348673
sv,svenska,348673
en,English,75926
en,English,345664
en,English,5066
fr,Français,83788
ru,Pусский,83788
en,English,82098
fr,Français,82098
de,Deutsch,82098
fr,Français,72655
fr,Français,97844
fr,Français,124013
fr,Français,45537
fr,Français,189996
fr,Français,255511
fr,Français,66540
en,English,290250
en,English,204994
en,English,349790
en,English,239895
en,English,366005
fi,suomi,88722
fr,Français,37454
en,English,160859
pt,Português,160859
en,English,383121
en,English,202214
es,Español,132144
ar,العربية,270010
en,English,270010
it,Italiano,270010
es,Español,132148
es,Español,132150
es,Español,335053
de,Deutsch,46740
en,English,46740
sv,svenska,113670
es,Español,115301
es,Español,117457
fr,Français,118009
es,Español,118009
es,Español,168421
ta,தமிழ்,116185
te,తెలుగు,116185
ta,தமிழ்,69636
te,తెలుగు,69636
ta,தமிழ்,62756
ta,தமிழ்,49029
en,English,86718
ta,தமிழ்,86718
ta,தமிழ்,69635
te,తెలుగు,69635
ta,தமிழ்,19978
ta,தமிழ்,69638
ja,日本語,40713
ja,日本語,37803
it,Italiano,41413
en,English,85721
en,English,14244
en,English,161463
en,English,58494
en,English,36607
en,English,56100
en,English,97481
en,English,42548
ko,한국어/조선말,75100
ko,한국어/조선말,50340
ko,한국어/조선말,18377
en,English,355177
en,English,61002
de,Deutsch,99592
en,English,99592
ja,日本語,35752
en,English,11767
en,English,119433
it,Italiano,288694
sv,svenska,96958
en,English,371695
it,Italiano,11681
en,English,11681
it,Italiano,155011
en,English,219247
en,English,41808
en,English,303360
en,English,126265
en,English,291264
en,English,248001
en,English,260500
en,English,3786
en,English,396152
en,English,119255
en,English,178146
en,English,361205
ps,پښتو,361205
sv,svenska,44238
en,English,85013
ru,Pусский,380111
nl,Nederlands,79040
en,English,201006
hi,हिन्दी,24827
en,English,278774
en,English,257245
bo,,77876
en,English,77876
en,English,44606
en,English,115054
pt,Português,129400
en,English,258509
en,English,120259
en,English,387957
en,English,90121
en,English,118889
fr,Français,63876
es,Español,248424
en,English,126550
en,English,7871
en,English,362268
en,English,174759
en,English,41553
en,English,370014
en,English,39943
en,English,164479
en,English,379500
en,English,253484
en,English,332567
en,English,300665
mr,,383367
ru,Pусский,159207
en,English,369058
en,English,129269
en,English,389323
en,English,32887
tl,,40471
en,English,74753
en,English,93006
ja,日本語,295273
zh,普通话,295273
en,English,294550
en,English,85327
en,English,55134
en,English,299582
cn,广州话 / 廣州話,371451
zh,普通话,371451
cn,广州话 / 廣州話,334557
zh,普通话,334557
cn,广州话 / 廣州話,315669
en,English,315669
zh,普通话,315669
en,English,61533
sq,shqip,57218
bg,български език,57218
hr,Hrvatski,57218
it,Italiano,57218
mk,,57218
ru,Pусский,57218
sr,Srpski,109587
sr,Srpski,15303
sr,Srpski,110501
sr,Srpski,70527
en,English,108835
sr,Srpski,108835
de,Deutsch,33611
sr,Srpski,33611
sr,Srpski,55125
sr,Srpski,33604
sr,Srpski,55130
mk,,167548
sr,Srpski,167548
sr,Srpski,57186
bs,Bosanski,102337
en,English,64924
en,English,122800
fr,Français,122800
sr,Srpski,112092
sl,Slovenščina,40890
hr,Hrvatski,40890
sr,Srpski,40890
en,English,391626
hr,Hrvatski,319632
hr,Hrvatski,226072
bs,Bosanski,45341
hr,Hrvatski,45341
hr,Hrvatski,125696
hr,Hrvatski,259728
de,Deutsch,259728
hr,Hrvatski,221241
hr,Hrvatski,341559
hr,Hrvatski,73680
sr,Srpski,136902
hr,Hrvatski,71617
hr,Hrvatski,259690
hr,Hrvatski,361733
hr,Hrvatski,66944
sr,Srpski,284154
fr,Français,112931
fr,Français,61711
it,Italiano,58007
es,Español,216138
en,English,216138
en,English,15068
en,English,354776
en,English,280874
en,English,78375
en,English,250275
fr,Français,242906
en,English,242906
en,English,264555
en,English,84741
en,English,224919
hi,हिन्दी,218898
te,తెలుగు,218898
hi,हिन्दी,280690
hi,हिन्दी,188640
hi,हिन्दी,120942
hi,हिन्दी,22315
eu,euskera,158009
en,English,89868
en,English,252990
en,English,353125
nl,Nederlands,297239
en,English,319396
en,English,53850
de,Deutsch,75897
en,English,13099
ja,日本語,13099
zh,普通话,13099
ru,Pусский,13099
hu,Magyar,138686
nl,Nederlands,138686
en,English,297961
en,English,94587
en,English,80582
en,English,52406
en,English,88865
en,English,18152
en,English,49264
en,English,78573
en,English,117102
de,Deutsch,338381
en,English,267292
en,English,53104
en,English,117407
ko,한국어/조선말,297400
en,English,310952
en,English,296370
en,English,126760
ja,日本語,290098
ko,한국어/조선말,290098
hu,Magyar,260826
de,Deutsch,48268
hu,Magyar,48268
hu,Magyar,157964
hu,Magyar,197849
de,Deutsch,208198
bo,,358908
en,English,289519
en,English,241259
en,English,377432
fr,Français,369052
en,English,289523
it,Italiano,317114
en,English,317114
it,Italiano,315134
en,English,315134
en,English,317121
en,English,267935
en,English,110777
en,English,176715
de,Deutsch,371464
en,English,359871
en,English,334534
en,English,334057
en,English,108879
en,English,238997
en,English,86522
en,English,241618
en,English,68213
en,English,68208
en,English,241619
en,English,143431
en,English,112722
en,English,182979
en,English,210250
en,English,223702
en,English,283827
hi,हिन्दी,283827
pa,ਪੰਜਾਬੀ,283827
en,English,385390
en,English,387398
en,English,381615
en,English,377428
en,English,374614
en,English,374609
en,English,374739
en,English,374607
en,English,374603
en,English,361745
en,English,352851
en,English,346489
en,English,311181
fr,Français,300187
en,English,299576
en,English,299574
en,English,289520
en,English,279371
en,English,279332
en,English,239018
en,English,258691
ru,Pусский,249057
en,English,238749
en,English,235662
en,English,180794
en,English,226167
de,Deutsch,226167
en,English,149235
de,Deutsch,149235
en,English,149218
en,English,147132
en,English,145840
en,English,211125
en,English,85887
en,English,227552
en,English,81416
en,English,208035
es,Español,389995
en,English,384798
en,English,78713
en,English,371560
pt,Português,371560
it,Italiano,164777
eo,Esperanto,334533
en,English,334533
it,Italiano,129564
en,English,81976
en,English,374475
de,Deutsch,374475
ro,Română,374475
fr,Français,351454
es,Español,351454
en,English,84993
el,ελληνικά,257623
en,English,113294
en,English,46095
es,Español,213570
en,English,213570
en,English,43394
en,English,62006
en,English,68977
en,English,381071
ja,日本語,279049
en,English,294368
en,English,250880
de,Deutsch,250880
en,English,352733
ja,日本語,86520
en,English,122293
en,English,370234
ka,ქართული,128412
ru,Pусский,128412
ru,Pусский,83235
ka,ქართული,83235
fa,فارسی,56952
en,English,56952
fr,Français,56952
hi,हिन्दी,56952
fr,Français,112633
en,English,385581
en,English,101916
en,English,80520
ru,Pусский,80520
en,English,55916
en,English,56491
en,English,60505
en,English,385371
pt,Português,385371
ja,日本語,293670
ko,한국어/조선말,293670
es,Español,293670
en,English,168079
hi,हिन्दी,375199
ja,日本語,155217
ru,Pусский,83501
en,English,364426
de,Deutsch,364426
it,Italiano,364426
ja,日本語,364426
en,English,216472
zh,普通话,216472
en,English,51091
en,English,337154
en,English,113523
fr,Français,56424
zh,普通话,188183
zh,普通话,395181
es,Español,134362
en,English,319017
zh,普通话,291805
en,English,291805
en,English,390766
en,English,394812
ko,한국어/조선말,394812
zh,普通话,394812
tl,,394812
ja,日本語,394812
en,English,370464
en,English,354818
en,English,369820
it,Italiano,12443
en,English,23802
en,English,170740
en,English,388440
zh,普通话,388403
ja,日本語,78492
en,English,48339
en,English,42082
ja,日本語,36090
en,English,99080
en,English,37228
xx,No Language,136762
xx,No Language,94643
cn,广州话 / 廣州話,376916
zh,普通话,376916
en,English,339526
en,English,382088
en,English,362699
ru,Pусский,118792
en,English,396292
en,English,299782
da,Dansk,46178
pt,Português,339928
en,English,339928
zh,普通话,375170
en,English,330916
cn,广州话 / 廣州話,376549
en,English,4290
en,English,87061
fr,Français,87061
en,English,216203
es,Español,332872
en,English,339397
en,English,374473
en,English,84233
en,English,5654
fr,Français,5654
ru,Pусский,5654
de,Deutsch,353866
en,English,44645
de,Deutsch,44645
pt,Português,314570
es,Español,314570
en,English,314570
hi,हिन्दी,254420
en,English,147367
pl,Polski,147367
ko,한국어/조선말,340746
hi,हिन्दी,310567
en,English,109581
ko,한국어/조선말,375599
en,English,344854
en,English,311770
sv,svenska,311770
en,English,358907
sv,svenska,358907
sv,svenska,323428
sv,svenska,324764
sv,svenska,346469
it,Italiano,347344
sv,svenska,347344
de,Deutsch,303636
sv,svenska,303636
en,English,303636
sv,svenska,321283
sv,svenska,356218
sv,svenska,347106
sv,svenska,335683
sv,svenska,363607
sv,svenska,389115
sv,svenska,377290
sv,svenska,381277
is,Íslenska,268618
de,Deutsch,341491
is,Íslenska,341491
is,Íslenska,341490
no,Norsk,250974
no,Norsk,280583
en,English,280583
en,English,69471
he,עִבְרִית,39301
no,Norsk,107775
no,Norsk,17575
sv,svenska,198783
la,Latin,198783
no,Norsk,198783
no,Norsk,55154
no,Norsk,33340
sv,svenska,33340
no,Norsk,64116
no,Norsk,388468
no,Norsk,87654
no,Norsk,336885
en,English,373757
no,Norsk,285165
da,Dansk,348675
da,Dansk,11392
da,Dansk,57911
da,Dansk,342695
sv,svenska,342695
da,Dansk,16039
da,Dansk,20661
da,Dansk,335582
da,Dansk,11390
da,Dansk,76312
da,Dansk,155714
da,Dansk,146184
fo,,146184
en,English,324284
es,Español,391617
ja,日本語,37433
ja,日本語,47408
en,English,14233
cn,广州话 / 廣州話,48417
en,English,397914
en,English,347031
ko,한국어/조선말,378348
en,English,40534
en,English,102961
en,English,339148
en,English,57992
fr,Français,57992
pt,Português,57992
fr,Français,66897
en,English,139251
hi,हिन्दी,391778
en,English,4546
en,English,389053
cn,广州话 / 廣州話,343140
zh,普通话,343140
pt,Português,363103
en,English,301804
ro,Română,374458
en,English,26677
en,English,322745
fa,فارسی,169448
ru,Pусский,335409
en,English,335409
en,English,391375
en,English,398289
en,English,342464
it,Italiano,109456
it,Italiano,3698
it,Italiano,5434
it,Italiano,292610
it,Italiano,40162
en,English,58419
it,Italiano,58419
it,Italiano,31264
en,English,171993
de,Deutsch,171993
it,Italiano,171993
hi,हिन्दी,374173
es,Español,353989
da,Dansk,45783
en,English,356842
da,Dansk,16884
en,English,94067
en,English,88518
en,English,57313
de,Deutsch,79078
en,English,385320
pt,Português,385320
en,English,21293
en,English,279588
en,English,265982
fr,Français,265982
es,Español,26521
en,English,41028
en,English,135652
en,English,93041
en,English,180886
en,English,346384
en,English,18932
en,English,45780
en,English,41149
en,English,25787
sv,svenska,269306
cs,Český,109380
es,Español,103941
pt,Português,361146
en,English,298228
en,English,308531
en,English,32790
en,English,30641
en,English,257345
nl,Nederlands,256771
en,English,34598
de,Deutsch,34598
ja,日本語,41962
ja,日本語,110283
ja,日本語,83183
en,English,139176
en,English,318121
ko,한국어/조선말,293413
en,English,397403
en,English,24793
fr,Français,40258
de,Deutsch,105184
ja,日本語,60163
cn,广州话 / 廣州話,40863
en,English,40863
es,Español,379220
lt,Lietuvikai,258771
en,English,322506
en,English,221343
en,English,121245
en,English,81120
en,English,341012
en,English,198652
en,English,37237
fr,Français,324314
en,English,324314
fr,Français,298459
ja,日本語,114030
en,English,398854
en,English,356366
de,Deutsch,356366
pl,Polski,377158
it,Italiano,350904
fr,Français,330294
en,English,364831
en,English,291863
es,Español,398830
en,English,309879
en,English,400791
en,English,107315
es,Español,91950
en,English,169782
fr,Français,98927
ru,Pусский,33108
en,English,353433
en,English,192040
en,English,220903
en,English,384130
en,English,370260
en,English,280004
en,English,347123
en,English,121572
en,English,43608
en,English,29477
en,English,400608
it,Italiano,58522
en,English,259693
en,English,248741
fr,Français,248741
ce,,55608
ru,Pусский,55608
en,English,30656
it,Italiano,89587
en,English,312623
en,English,326255
en,English,400948
en,English,377823
ko,한국어/조선말,377823
zh,普通话,377823
en,English,376261
zh,普通话,109088
en,English,205891
fr,Français,205891
en,English,364902
en,English,218351
en,English,241374
de,Deutsch,65192
en,English,65192
fr,Français,375356
en,English,391757
en,English,328429
en,English,30665
en,English,245913
ru,Pусский,245913
en,English,82819
fr,Français,75198
tr,Türkçe,51334
ja,日本語,94659
ja,日本語,117472
pl,Polski,117767
en,English,44688
pl,Polski,132133
ja,日本語,105136
en,English,395883
en,English,84228
fr,Français,84228
en,English,270650
fr,Français,366564
en,English,356332
de,Deutsch,157515
en,English,103578
it,Italiano,230471
it,Italiano,145244
it,Italiano,87335
it,Italiano,205557
it,Italiano,61581
en,English,389427
it,Italiano,144341
it,Italiano,150224
en,English,43074
cn,广州话 / 廣州話,52947
en,English,339739
en,English,61294
ru,Pусский,61294
en,English,30942
de,Deutsch,30942
zh,普通话,30942
en,English,353610
en,English,206657
sv,svenska,206657
zh,普通话,287703
ko,한국어/조선말,284152
en,English,25625
en,English,168098
en,English,356334
en,English,28529
ar,العربية,300210
he,עִבְרִית,300210
en,English,112767
en,English,131172
fa,فارسی,377150
en,English,244839
en,English,216521
bs,Bosanski,170898
hr,Hrvatski,170898
ja,日本語,25079
da,Dansk,80699
en,English,363889
en,English,355598
es,Español,323372
en,English,370687
en,English,373476
en,English,300761
en,English,41312
es,Español,258755
en,English,28775
en,English,217057
fr,Français,327040
en,English,34202
es,Español,401895
en,English,397003
fi,suomi,138705
fi,suomi,150208
fi,suomi,61123
en,English,80256
