tmdbId,keywords
2976,"races, dream, dance, television, tv show, race politics, coloured, music, equality, school party, performance, integration, overweight woman, based on play or musical, duel, xenophobia, based on movie, 1960s"
2977,"england, judge, new love, empowerment, country life, future, letter, law, lovers, creativity, sister, author, ireland, family"
2978,"slime, ghostbuster, product placement, reincarnation, painting, crude humor, scream, single mother, old flame, courtroom, book store, chrysler building, river of slime, revolving door, reference to slinky, occult research"
2979,"denver, ghostbuster, egyptian mythology"
2981,"central and south america, professor, dinosaur"
2982,"central and south america, professor, dinosaur"
2984,"usa, hong kong"
2988,"male nudity, female nudity, free love, sex, sexuality, group sex, nudity, one-night stand, menage a trois, sex therapy, college, sexual revolution, dormitory, student movie, promiscuity, student, university, erotic movie"
2989,"africa, lion, elephant, vegetarian, leopard, tiger, zebra, wildlife, independent film, jungle, blood, exploitation film, animal attack, wildlife reserve, wildlife conservation"
2990,"san francisco, cheating, staircase, attempted murder, con man, ladder, lodger, suspense, extreme violence, psychopathy, home ownership, vecino"
2993,"assurance, loss of wife, erotic movie"
2994,"anti hero, police, based on comic, heist, money, police inspector"
2998,"usa, 1970s, students' movement"
3001,"insurance fraud, theft, art thief, swinging 60s, forgery"
3003,"based on novel, dinosaur, sir arthur conan doyle, lost continent"
3004,"europe, chair, farce, inheritance, jewel"
3007,"moon, future, space travel"
3009,"paranoia, dystopia, survivalism"
3010,"world war ii, world war i, faith, priest, bigotry, catholic priest, faith tested, abortion"
3011,"love triangle, neighbor"
3012,"army, infantry"
3013,
3014,"berlin, postwar period, british, falling in love, brit noir"
3016,"double life, silent film, jekyll and hyde"
3019,"london england, double life, jekyll and hyde"
3021,"suicide, new york, hotel, fire, hotel room, wife husband relationship, suicide attempt, window, door, haunted house, research, ghost world, painting, telephone, loss of daughter, blood"
3022,"double life, classic horror, jekyll and hyde"
3023,"london england, double life, horror spoof, jekyll and hyde"
3024,"london england, double life, jekyll and hyde"
3025,"london england, double life, hammer horror, jekyll and hyde, london england, double life, hammer horror, jekyll and hyde"
3026,"double life, jekyll and hyde"
3028,"double life, musical, jekyll and hyde"
3030,"pastor, alien"
3031,"exotic island, man beast, inhuman creatures"
3033,"gay, film director, dying and death, biography, homosexuality, author, lgbt elderly"
3034,"experiment, castle, assistant, bride, frankenstein, laboratory, mad scientist, mobster, spoof, horror spoof, scientist, frankenstein's monster"
3035,"fire, monster, experiment, frankenstein, laboratory, mad doctor, girl, classic horror, body part, villager"
3036,"human experimentation, frankenstein, remake"
3037,"wife husband relationship, dream, future, assistant, work, business man, ex husband, employee, company, workplace, suspense, ex-wife, existence"
3040,"witch, subway, fight, airplane, owl, todfeind, guard, blood, moscow"
3041,"sex, hotel room, secret, flirt, violent husband, one-night stand, bed, striptease, falling in love"
3043,"male nudity, female nudity, monster, beheading, seduction, bisexuality, frankenstein, campy, video nasty"
3048,"weather forecast, climate change, greenhouse effect, hurricane, ice melting, global warming"
3049,"dolphin, mascot, private detective, pets"
3050,"talking to animals, woman director"
3051,"france, wife husband relationship, black magic, family secrets, archery"
3052,"holiday, california, beach, erotic movie, tiki culture"
3053,"professor, vampire"
3054,"duringcreditsstinger, matt helm"
3055,"based on novel, musical, drug, cult classic"
3056,"monster, frankenstein"
3057,"monster, frankenstein"
3059,"usa, naivety, intolerance, mill, marriage, wedding, massacre, protestant, silent film, multiple storylines, reformer, saved from hanging, jesus"
3060,"world war i, silent film"
3061,"new york, marriage, tragedy, silent film"
3062,"philadelphia, musical, stage show, director, broken ankle, chorus line, pet dog, broadway, fainting, chorus girl, opening night, crutch, theatrical backer, eviction, show producer, chorine, plaster cast, show must go on, financial crisis, sock on the jaw"
3063,"dictator, spy, ambassador, siege, widow, slapstick, cigar smoking, lemonade, mirror, musical number, dowager, geofiction"
3064,"paradise, heaven, loss of husband, daughter, afterlife, resurrection"
3065,"tastelessness, film and cinema, based on tv series, spoof, robot, scientist"
3072,"time travel, frankenstein, alternative reality"
3073,"dracula, frankenstein, horror spoof"
3074,frankenstein
3075,"frankenstein, hammer horror"
3076,"moon, gypsy, cemetery, monster, frankenstein, sequel, werewolf, child murder, grave robbing, frankenstein's monster, lycanthrope"
3077,"frankenstein, classic horror"
3078,"miami, reference to the big bad wolf, reporter"
3079,"experiment, brain, guillotine, frankenstein, remake, revenge, murder, suspense, reanimation, mad scientist, morgue, decapitation, severed head, creature, gothic horror, hammer horror, severed hand, told in flashback, reanimated corpse, brain transplant"
3080,"venice, dance, musical, tap dancing, stage show, fashion designer, mistaken identity, fashion, valet, rapier"
3081,"southern usa, diva, mother daughter relationship, spectacle"
3082,"factory, ambulance, invention, tramp, great depression, industrial revolution, slapstick, machine, pardon, guilty"
3083,"corruption, washington d.c., senate, senator, governor, politician, camp, conservative, usa politics, political drama"
3084,"jealousy, brother sister relationship, central and south america, love of one's life, from rags to riches"
3085,"suicide, prison, journalist, journalism, fugitive, wager, newspaper editor, insurance agent, fiancé fiancée relationship, crooked politician, press room, political corruption, rolltop desk, reprieve, bride-to-be, ex spouses, imminent execution, convicted murderer"
3086,"gambling, snake, passenger, ship, fraud, daughter, revenge, wealth, money, hair, cardsharp, animated title sequence"
3087,"dancer, song, comeback, biography, singer, vaudeville, actor"
3088,"gunslinger, marshal, saloon, wyatt earp, doc holliday, revenge, rifle, double barreled shotgun, death of girlfriend, ok corral"
3089,"texas, dangerous, kansas, cattle drive, revenge, cattle, adopted child, cattle empire"
3090,"mexico, gold, gold rush, greed, friends, money, american, bandit, dead mule, gold mine, prospector"
3092,seance
3093,"male nudity, sex, legs, soho london, playing god, jacuzzi"
3097,
3101,"wife husband relationship, infidelity, gigolo, pizza"
3102,frankenstein
3103,"dracula, frankenstein"
3104,"frankenstein, hammer horror"
3107,"monster, godzilla, rodan, kaiju, ghidora"
3109,"boxer, widow, love, cottage, train, ireland, fiery redhead"
3110,"based on novel, gun, settler, gunfight, homestead, cattle ranch, gunfighter, cattleman, starting over"
3111,"career, alcoholism, fame"
3112,"prison, window, fanatic, count, murder, children, money, theft, doll, hymn, classic noir, children on the run, film noir"
3114,"drama, native american, civil war veteran"
3115,"frankenstein, godzilla, kaiju"
3116,shower
3117,"human experimentation, insane asylum, frankenstein, mad scientist, hammer horror"
3118,frankenstein
3121,"satire, candidate, celebrity worship"
3122,frankenstein
3124,"castle, frankenstein, mad scientist, hammer horror"
3125,"gorilla, monster, ax, dracula, lsd, frankenstein, decapitation, drug, schlock, amusement park, rooftop chase, decapitated head, frankenstein's monster, poverty row film"
3127,"frankenstein, hammer horror"
3131,"fire, irish-american, immigrant, gang war, pickpocket, ship, gang of thieves, butcher, pig, army, rescue, gang"
3132,"ambush, cia, assassin, nightclub, hustler, hidden camera, decoy, undercover agent, twin brother, deception, betrayal, mistaken identity, shootout, espionage, foot chase, car chase, silencer, surveillance, agent, impersonation, langley virginia, odd couple"
3133,"mass murder, on the run, fugitive, killing spree, gritty, south dakota, badlands"
3134,"france, rape, women's sexual identity, revenge, murder, independent film, unsimulated sex, crime, violence, explicit sex, woman director, new french extremism"
3144,
3145,"frankenstein, mad scientist, hammer horror"
3146,"airport, monster, octopus, frankenstein, sequel, giant monster, kaiju, man eating monster"
3149,"mexico, frankenstein, jesse james, mad scientist, campy, frankenstein's monster"
3159,frankenstein
3160,"monster, radiation, octopus, frankenstein, giant monster, scientist, kaiju, frankenstein's monster, baragon"
3162,"female nudity, vietnam veteran, monster, experiment, nudity, laboratory, independent film, blaxploitation, scientist, disembowelment, reference to frankenstein, lightning stom, frankenstein's monster"
3164,frankenstein
3168,omnibus
3170,"forest, coming of age, best friend, loss of loved one"
3171,forest
3172,prison
3173,"gun, repayment, deaf-mute, hitman, male friendship, bangkok, thailand, friendship, mafia, killer, gunshot"
3175,"palace, british army, fencing, epic, debt, ireland, british soldier, seven years war, nobility, prussia"
3176,"island, television, survivor, soldier, battle, death, game of death, school class"
3177,"terrorist, island, sequel, teenager, loss of loved one"
3178,
3179,"washington d.c., casino, hotel, sun, television, sperm, based on tv series, las vegas, swat team, adult animation, road movie"
3210,"experiment, mouse, scientist"
3291,"telecaster, communist, political activism, tv show, politician, government, anti-communism"
3293,"biography, apple computer, bill gates, steve jobs, microsoft"
3309,"beach, infidelity, restaurant, promise, romance, melodrama, singing, girl, beach house, mother daughter estrangement, film noir"
3396,"globalization, third world, market economy, political activism, anti-globalisation activist, conference, interview, discussion, speech, global economy, speaker, general agreement on tariffs and trade, world trade organisation, hamburger, recycling, woman director"
3397,"underdog, polen, brother sister relationship, roommate, new love, concentration camp, interpreter, normality, auschwitz, cohabitant, nazis, concentration camp prisoner, tourist, approach, friendship, monument, bias, civil service, brussels, tourist guide"
